"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032635","GO:0032635","interleukin-6 production",127,0.501389608408813,1.67602719488493,0.00019398896919535,0.00234741628324444,0.00180161900213319,1956,"tags=31%, list=12%, signal=28%","11006/50943/7805/6504/3106/5452/197358/5777/972/3965/3553/55024/3071/51284/4615/2207/1535/1445/7305/84868/81622/3635/64170/26191/7128/2000/64135/6850/9181/7292/10288/2629/64581/695/7040/10333/59341/409/23586/148022"
"GO:0032675","GO:0032675","regulation of interleukin-6 production",127,0.501389608408813,1.67602719488493,0.00019398896919535,0.00234741628324444,0.00180161900213319,1956,"tags=31%, list=12%, signal=28%","11006/50943/7805/6504/3106/5452/197358/5777/972/3965/3553/55024/3071/51284/4615/2207/1535/1445/7305/84868/81622/3635/64170/26191/7128/2000/64135/6850/9181/7292/10288/2629/64581/695/7040/10333/59341/409/23586/148022"
"GO:0000018","GO:0000018","regulation of DNA recombination",128,0.503699440968463,1.68132352078018,0.000197949442540863,0.00238959221565152,0.00183398861710078,1626,"tags=21%, list=10%, signal=19%","3575/50943/3009/3838/5788/10721/8914/5347/3014/116028/10635/2672/30009/115004/142/7454/10459/940/56893/641/5531/7468/7037/51548/7292/7040/958"
"GO:0002292","GO:0002292","T cell differentiation involved in immune response",86,0.56581741001682,1.78897084934526,0.000209091614946025,0.00251878362257085,0.00193314175635416,1386,"tags=26%, list=9%, signal=24%","430/114836/3594/3718/50943/51176/941/6693/3122/3123/4063/3965/942/3662/30009/8477/2207/6775/84807/8320/602/7292"
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process",51,0.63776762634611,1.84435543040251,0.000210653762796306,0.00253227065277408,0.00194349291991638,1903,"tags=39%, list=12%, signal=35%","6352/1236/5588/3718/10859/3575/1234/5133/84941/9212/972/3665/2207/3091/602/4282/81704/939/8772/3059"
"GO:0035136","GO:0035136","forelimb morphogenesis",32,-0.710027574684568,-1.93097753752959,0.000211723288318107,0.00253979173114509,0.00194926527388975,1303,"tags=31%, list=8%, signal=29%","116039/7473/6910/8434/8854/60529/7704/494470/130497/8626"
"GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus",20,0.780627655311442,1.88744034508078,0.000213894589916249,0.00256047038389284,0.00196513593730586,1681,"tags=60%, list=10%, signal=54%","3500/2209/26279/2214/1236/923/6693/2207/2212/695/171389/2213"
"GO:2001185","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation",17,0.803192014831536,1.88538246002014,0.00021463057533925,0.00256391681021125,0.0019677810357441,658,"tags=41%, list=4%, signal=40%","11006/10859/8651/864/3071/3659/3105"
"GO:0002428","GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib",10,0.880918348340474,1.81702449419554,0.000215649839031048,0.00257072578944928,0.00197300686060862,1039,"tags=70%, list=6%, signal=66%","3134/3106/6891/3136/3105/567/3107"
"GO:1904044","GO:1904044","response to aldosterone",14,0.820618529302043,1.85445591817741,0.00022116791963301,0.00263102460735984,0.0020192856126686,1002,"tags=50%, list=6%, signal=47%","3624/610/5788/1536/1535/142/64170"
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction",49,-0.630559522102907,-1.85083154784415,0.00023178106692897,0.00275155864101155,0.00211179430274659,1888,"tags=33%, list=12%, signal=29%","776/3759/2316/6328/781/783/23327/9722/6329/6330/6327/287/857/6326/6332/8913"
"GO:0043268","GO:0043268","positive regulation of potassium ion transport",27,-0.730240444125273,-1.90853191127747,0.000232617736687581,0.00275577368390547,0.00211502930687717,1831,"tags=33%, list=11%, signal=30%","3759/2316/196527/6833/9722/9472/482/287/2273"
"GO:0007080","GO:0007080","mitotic metaphase chromosome alignment",57,0.609966597116962,1.81698161266129,0.000238137139501341,0.00281533205005512,0.00216073976946411,2096,"tags=32%, list=13%, signal=28%","332/11004/10403/55143/9928/3833/9212/983/891/81620/84722/3835/27436/23636/8379/3619/348235/54908"
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration",85,0.55759842742703,1.75552881321801,0.000243311965637278,0.00287057952036393,0.00220314166172268,2011,"tags=35%, list=12%, signal=31%","3627/430/284340/6352/1236/11151/6351/6504/6693/101/3965/6348/7941/728/4192/8740/3676/6688/1230/5795/729230/811/1240/81704/7040/719/59341/2185/8772/79647"
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth",46,-0.644346978436109,-1.87428524314188,0.000246586946740143,0.00290323150050843,0.00222820173662525,1564,"tags=35%, list=10%, signal=32%","657/221476/10413/2260/5997/60485/9472/6910/3479/7373/3776/2247/7049/2263/2066/3084"
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response",82,0.564694794447621,1.76805912597895,0.000249650248254333,0.00292725147645756,0.00224663683286686,1386,"tags=26%, list=9%, signal=24%","430/114836/3594/3718/50943/51176/941/6693/3122/3123/4063/3965/942/3662/30009/8477/6775/84807/8320/602/7292"
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response",82,0.564694794447621,1.76805912597895,0.000249650248254333,0.00292725147645756,0.00224663683286686,1386,"tags=26%, list=9%, signal=24%","430/114836/3594/3718/50943/51176/941/6693/3122/3123/4063/3965/942/3662/30009/8477/6775/84807/8320/602/7292"
"GO:0042303","GO:0042303","molting cycle",88,-0.546178604658087,-1.78164286033846,0.00025248172319124,0.00294836820428628,0.00226284371461623,1830,"tags=27%, list=11%, signal=24%","114803/135228/10848/4804/538/8323/596/4089/55366/2252/4763/3488/60485/5154/27152/1956/7022/5187/9079/60529/2263/2255/3861/8626"
"GO:0042633","GO:0042633","hair cycle",88,-0.546178604658087,-1.78164286033846,0.00025248172319124,0.00294836820428628,0.00226284371461623,1830,"tags=27%, list=11%, signal=24%","114803/135228/10848/4804/538/8323/596/4089/55366/2252/4763/3488/60485/5154/27152/1956/7022/5187/9079/60529/2263/2255/3861/8626"
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation",41,-0.662843319411503,-1.89078176409289,0.000256704414119497,0.00299157364071643,0.00229600346383652,2243,"tags=37%, list=14%, signal=32%","5587/6935/58495/135228/26160/252983/6591/2252/10413/687/27152/374/2263/2255/8626"
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation",11,0.864352274442211,1.84398597798209,0.000257810605253201,0.00299835829930653,0.00230121062284201,1681,"tags=73%, list=10%, signal=65%","3134/8832/3965/3071/11314/6688/729230/2213"
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway",46,-0.643257296173016,-1.87111556057367,0.000260950796052721,0.00302872303248209,0.00232451525810175,2219,"tags=41%, list=14%, signal=36%","26585/2321/2549/5290/284/5159/3791/9508/3690/28514/2324/10253/25960/57556/64094/1634/5156/147372/7148"
"GO:0141193","GO:0141193","nuclear receptor-mediated signaling pathway",174,-0.448190474570085,-1.61919580947288,0.000262758966088928,0.00304353604040657,0.00233588409657577,1602,"tags=17%, list=10%, signal=15%","23411/1408/80000/57658/6422/6591/54206/153222/9420/7067/3727/5165/9572/164091/23543/25959/10002/5740/7068/6934/8611/2103/3479/5187/2099/8854/5241/8626/4250"
"GO:0090232","GO:0090232","positive regulation of spindle checkpoint",11,0.863181927835657,1.84148919189651,0.000265930459078239,0.00307404866029431,0.00235930223343841,1850,"tags=73%, list=11%, signal=64%","332/57082/10403/55143/9212/348654/8379/3619"
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation",298,-0.401151688742915,-1.51382068433386,0.00026864958773112,0.0030992196391078,0.00237862071310321,1706,"tags=21%, list=11%, signal=19%","252983/4804/253260/3164/7010/23411/657/6422/6591/54206/1960/3791/10818/7075/116039/2252/3690/8660/9420/2324/4763/10413/3912/2260/8324/9572/2246/1012/3725/283/60485/4163/4609/6934/687/27152/55679/4781/6387/3202/84913/3479/1910/1956/858/185/8854/9037/2625/2247/857/130497/7049/374/2719/2263/2066/93986/2255/5268/5764/5241/8626"
"GO:0002507","GO:0002507","tolerance induction",23,0.744483701813714,1.8613463101029,0.000272781981314435,0.0031405603563002,0.00241034930857529,1624,"tags=57%, list=10%, signal=51%","11006/916/1233/50943/5133/3106/3559/3965/84868/4067/7128/10288/7040"
"GO:0048745","GO:0048745","smooth muscle tissue development",25,-0.733640736000725,-1.87976549554275,0.000275453622853446,0.0031649510641916,0.00242906893795091,1234,"tags=36%, list=8%, signal=33%","4882/4763/5311/25976/4638/406937/130497/93986/8516"
"GO:0002040","GO:0002040","sprouting angiogenesis",127,-0.490102038047279,-1.68672902161326,0.000280293076150666,0.00321410216780383,0.00246679192848978,2493,"tags=36%, list=15%, signal=31%","25/161742/9314/9270/3146/26585/2321/5286/7082/94/22905/4804/3164/7010/301/284/10266/1960/3791/1003/27286/56999/28514/2324/2246/196740/4223/1012/55742/9353/29775/90627/2822/25960/57556/5743/168667/84870/8434/185/57381/9037/2247/147372/7049/22915"
"GO:0032728","GO:0032728","positive regulation of interferon-beta production",40,0.66660074214114,1.87404727605607,0.000283160650645929,0.00324009967414036,0.00248674475993185,1956,"tags=32%, list=12%, signal=29%","9636/4939/4940/4938/3659/51284/3663/3665/64135/201292/56829/23586/148022"
"GO:0045132","GO:0045132","meiotic chromosome segregation",62,0.610748979395611,1.83951182279503,0.000283692753712744,0.00324009967414036,0.00248674475993185,1317,"tags=27%, list=8%, signal=25%","151648/57082/10403/9700/9319/259266/23397/5347/83990/9133/11130/2177/10051/1731/55743/6790/51547"
"GO:0044839","GO:0044839","cell cycle G2/M phase transition",148,0.485845791188355,1.65502575347139,0.000285635521436269,0.00325578974832337,0.00249878673816757,2068,"tags=24%, list=13%, signal=21%","993/9088/332/990/63967/991/10403/1063/51514/2305/9928/9212/8317/5347/983/891/9133/29933/994/64859/641/55743/1785/6790/92002/60672/7164/22809/55920/1017/672/11200/890/9555/90381/23560"
"GO:0150115","GO:0150115","cell-substrate junction organization",105,-0.520309661019137,-1.7507760944042,0.000288805539803972,0.00328537832755135,0.00252149568287574,2753,"tags=34%, list=17%, signal=29%","87/1307/8829/79834/25/9270/7248/26585/7414/55901/11037/10391/94/7205/7010/6385/596/9475/9748/6422/3791/3690/10979/5728/84962/3655/10395/3673/7145/54361/5295/2824/667/10580/395/1308"
"GO:0045622","GO:0045622","regulation of T-helper cell differentiation",43,0.655487639527753,1.83655941384438,0.000289776075291882,0.00328987837861141,0.0025249494279819,1386,"tags=30%, list=9%, signal=28%","430/3594/3718/50943/941/3122/3123/942/3662/30009/8477/84807/7292"
"GO:0050859","GO:0050859","negative regulation of B cell receptor signaling pathway",10,0.874653460985021,1.80410223664502,0.000291020536993797,0.00329113255371533,0.00252591199508827,1681,"tags=80%, list=10%, signal=72%","115352/933/5777/9404/11314/4067/971/2213"
"GO:0048762","GO:0048762","mesenchymal cell differentiation",233,-0.42052503901586,-1.57315541545236,0.000291036887832918,0.00329113255371533,0.00252591199508827,1707,"tags=22%, list=11%, signal=20%","30812/147906/7869/7041/145258/7048/657/1909/596/9475/2487/6422/6591/4089/1947/83989/10979/10253/5728/200558/2260/27250/223117/4040/10252/3082/10439/10512/6934/9231/25800/6910/57556/3479/1910/56920/54361/80031/8854/4684/9037/406937/2625/9464/130497/7049/2263/2066/3084/7148/2255/6663"
"GO:0006939","GO:0006939","smooth muscle contraction",77,-0.563079032371521,-1.80009904039922,0.000292290348330496,0.00329878771823886,0.0025317872588702,1551,"tags=27%, list=10%, signal=25%","1909/9475/583/5733/323/5997/143872/624/6525/10335/5592/3673/1910/4638/59/406937/3815/857/1264/477/4629"
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response",81,0.558840187923999,1.74333852071984,0.00029774703990691,0.00331098550376246,0.00254114893977023,1386,"tags=25%, list=9%, signal=23%","430/114836/3594/3718/50943/51176/941/6693/3122/3123/4063/3965/942/3662/30009/8477/6775/84807/602/7292"
"GO:0035107","GO:0035107","appendage morphogenesis",127,-0.489084789459847,-1.68322807164485,0.000296620329326115,0.00331098550376246,0.00254114893977023,1564,"tags=24%, list=10%, signal=22%","657/146057/8323/4041/54206/4089/116039/7473/27077/4882/2260/10512/2737/79583/27152/6910/8434/3899/79659/8854/51776/60529/7704/494470/9464/130497/2719/2263/2255/8626"
"GO:0035108","GO:0035108","limb morphogenesis",127,-0.489084789459847,-1.68322807164485,0.000296620329326115,0.00331098550376246,0.00254114893977023,1564,"tags=24%, list=10%, signal=22%","657/146057/8323/4041/54206/4089/116039/7473/27077/4882/2260/10512/2737/79583/27152/6910/8434/3899/79659/8854/51776/60529/7704/494470/9464/130497/2719/2263/2255/8626"
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production",149,0.493344185406372,1.68069933715535,0.000296785743078129,0.00331098550376246,0.00254114893977023,2379,"tags=36%, list=15%, signal=31%","2209/2214/4939/11006/4940/54440/10859/914/50943/4938/6504/5788/6693/101/197358/5777/3965/6348/942/1536/4615/2207/2212/1535/7305/84868/64170/5795/26191/729230/7128/2000/64135/6850/602/9181/4282/64581/4157/695/7040/10333/2213/409/8772/23586/148022/943/9261/2048/3066/64127/83786/7096"
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",149,0.493344185406372,1.68069933715535,0.000296785743078129,0.00331098550376246,0.00254114893977023,2379,"tags=36%, list=15%, signal=31%","2209/2214/4939/11006/4940/54440/10859/914/50943/4938/6504/5788/6693/101/197358/5777/3965/6348/942/1536/4615/2207/2212/1535/7305/84868/64170/5795/26191/729230/7128/2000/64135/6850/602/9181/4282/64581/4157/695/7040/10333/2213/409/8772/23586/148022/943/9261/2048/3066/64127/83786/7096"
"GO:0032640","GO:0032640","tumor necrosis factor production",145,0.485821399037603,1.65011499231175,0.000298000268164569,0.00331098550376246,0.00254114893977023,2379,"tags=36%, list=15%, signal=31%","2209/2214/4939/11006/4940/54440/10859/914/50943/4938/6504/5788/6693/197358/5777/3965/6348/1536/4615/2207/2212/1535/7305/84868/64170/5795/26191/729230/7128/2000/64135/6850/602/9181/4282/64581/4157/695/7040/10333/2213/409/8772/23586/148022/943/9261/2048/3066/64127/83786/7096"
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production",145,0.485821399037603,1.65011499231175,0.000298000268164569,0.00331098550376246,0.00254114893977023,2379,"tags=36%, list=15%, signal=31%","2209/2214/4939/11006/4940/54440/10859/914/50943/4938/6504/5788/6693/197358/5777/3965/6348/1536/4615/2207/2212/1535/7305/84868/64170/5795/26191/729230/7128/2000/64135/6850/602/9181/4282/64581/4157/695/7040/10333/2213/409/8772/23586/148022/943/9261/2048/3066/64127/83786/7096"
"GO:0001667","GO:0001667","ameboidal-type cell migration",227,-0.423046063137175,-1.57435132754299,0.000295681145417398,0.00331098550376246,0.00254114893977023,1707,"tags=22%, list=11%, signal=20%","30812/7869/7048/6385/1909/201161/4041/5793/6591/55198/394/4089/2252/1947/3690/8660/84159/5728/1793/51421/23328/223117/4921/23189/3725/25959/10512/2241/4163/5168/23500/57556/154810/3673/358/7145/1910/56920/80031/9590/59/9037/406937/2247/3815/2196/9464/2719/2066/2255/6663"
"GO:0060339","GO:0060339","negative regulation of type I interferon-mediated signaling pathway",20,0.775246055122333,1.87442844465821,0.000298968517374199,0.00331469998583971,0.0025439997683775,1862,"tags=40%, list=12%, signal=35%","9636/4940/84166/4938/11274/103/6773/23170"
"GO:0031032","GO:0031032","actomyosin structure organization",177,-0.452865721715836,-1.63309419834011,0.000299493165445496,0.00331469998583971,0.0025439997683775,2243,"tags=25%, list=14%, signal=22%","5587/7248/4233/127294/23363/9124/7082/10391/22899/9639/29767/6385/4628/9475/5159/6422/257019/4089/408/7984/64097/10979/10174/7168/11155/7111/10395/10411/80206/1073/84952/1902/54361/5295/5156/10398/2318/10580/395/1465/25802/1264/5239/4629"
"GO:0060443","GO:0060443","mammary gland morphogenesis",45,-0.636046340571564,-1.85441567482872,0.000300241934034457,0.00331657209757753,0.0025454365957971,921,"tags=33%, list=6%, signal=32%","8945/2908/7048/4041/3488/2737/7022/54361/2099/857/374/2263/2255/64478/5241"
"GO:0010881","GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion",20,-0.768060785624199,-1.89329040246559,0.000303704620597976,0.00334835807140967,0.00256983201933831,356,"tags=25%, list=2%, signal=24%","5350/287/2946/1756/477"
"GO:0061564","GO:0061564","axon development",428,-0.368989881569483,-1.44346491828875,0.000310603596832411,0.00341783419437511,0.00262315426312716,2535,"tags=26%, list=16%, signal=22%","3798/23011/8997/22911/25/26053/23271/27319/658/9314/5048/4135/9860/9378/2917/4858/10505/6900/85440/7414/9638/152330/2043/10090/79600/64221/55701/57731/351/5532/2051/7869/4804/4756/999/5802/56288/4628/1909/596/4131/23768/55118/4089/4130/91137/7473/1952/1947/4882/4685/56963/65059/54538/5728/23242/4983/6500/3983/9706/223117/323/1959/6812/9252/3725/10439/4692/59277/9353/10512/51062/5592/2737/1949/84570/4137/4781/64283/91653/6387/115557/57556/8633/6586/79633/23111/56920/11041/3908/91624/9201/91584/2824/80031/4684/9037/6285/4147/5354/2625/494470/1002/5063/4916/445582/2263/5649/5803/4915/5764"
"GO:0042088","GO:0042088","T-helper 1 type immune response",49,0.637524750537166,1.83988638146828,0.000312223226538659,0.00342906200048792,0.00263177149433131,1729,"tags=39%, list=11%, signal=35%","430/3594/3718/6504/51176/941/6693/3123/3965/3553/30009/6775/84868/729230/10148/602/7292/3595/84447"
"GO:0060601","GO:0060601","lateral sprouting from an epithelium",10,-0.8712286323867,-1.82772807685392,0.00031329593116639,0.00343425156730667,0.00263575443602778,77,"tags=30%, list=0%, signal=30%","2263/2255/8626"
